anomaly,record_id,institution_id,institution_name,country_code,city,year,students_total_analysis,students_total_analysis_source,students_total_includes_isced8,students_total_component_sum_incomplete,foreign_students_total_analysis,foreign_students_total_analysis_source,foreign_total_includes_isced8,foreign_total_component_sum_incomplete,foreign_students_share,student_staff_ratio,expenditure_per_student_ppp
students_total_analysis_zero_or_negative,BE0005.2023,BE0005,Université de Namur,BE,Namur,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,BE0007.2023,BE0007,Université catholique de Louvain,BE,Louvain-La-Neuve,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,BE0008.2023,BE0008,Université de Liège,BE,Liège,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,BE0009.2023,BE0009,Université de Mons,BE,Mons,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,BE0010.2023,BE0010,Université libre de Bruxelles,BE,Brussels,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,DK0035.2023,DK0035,Ilisimatusarfik,DK,Nuussuaq,2023,0.0,component_sum_5_8_observed,False,True,,missing,False,False,,,
students_total_analysis_zero_or_negative,DK0036.2023,DK0036,Fróðskaparsetur Føroya,DK,Tórshavn,2023,0.0,component_sum_5_8_observed,False,True,,missing,False,False,,,
students_total_analysis_zero_or_negative,FR0028.2023,FR0028,Institut supérieur de l'électronique et du numérique Brest,FR,Brest,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0031.2023,FR0031,Institut supérieur des Arts de Toulouse,FR,Toulouse,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0041.2023,FR0041,Institut supérieur de l'aéronautique et de l'espace,FR,Toulouse,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0117.2023,FR0117,Groupe Institut supérieur d'agriculture de Lille,FR,Lille,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0119.2023,FR0119,Institut supérieur de l'électronique et du numérique Lille,FR,Lille,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0160.2023,FR0160,Institut supérieur d'agriculture et d'agroalimentaire Rhône-Alpes,FR,Lyon,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0165.2023,FR0165,Institut textile et chimique,FR,Écully,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0203.2023,FR0203,Télécom Paris,FR,Paris,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0205.2023,FR0205,Institut supérieur d'électronique de Paris,FR,Paris,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0215.2023,FR0215,Pôle supérieur d’enseignement artistique Paris Boulogne-Billancourt,FR,Paris,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0221.2023,FR0221,École supérieure d’ingénieurs et de techniciens pour l’agriculture,FR,Mont-Saint-Aignan,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0226.2023,FR0226,Université Paris-Est,FR,Champs-sur-Marne,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0231.2023,FR0231,École Supérieure d'Ingénieurs en Électronique et Électrotechnique Amiens,FR,Amiens,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0248.2023,FR0248,Télécom SudParis,FR,Évry,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0250.2023,FR0250,Institut Mines-Télécom Business School,FR,Évry,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0277.2023,FR0277,Institut libre d'éducation physique supérieur,FR,Cergy,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0328.2023,FR0328,VetAgro Sup Marcy-l'Étoile,FR,Marcy-l'Étoile,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0331.2023,FR0331,"École nationale vétérinaire, agroalimentaire et de l'alimentation, Nantes-Atlantique",FR,Nantes,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0344.2023,FR0344,Université Lasalle,FR,Beauvais,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0405.2023,FR0405,Neoma business school,FR,Mont-Saint-Aignan,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0408.2023,FR0408,Kedge business school,FR,Talence,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0423.2023,FR0423,SKEMA Business School,FR,Lille,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0441.2023,FR0441,Institut supérieur du commerce de Paris,FR,Paris,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0447.2023,FR0447,Y Schools,FR,Troyes,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0459.2023,FR0459,Institut polytechnique de Paris,FR,Paris,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0513.2023,FR0513,Institut supérieur européen de gestion Lyon,FR,Lyon,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0515.2023,FR0515,Institut Paul Bocuse,FR,Ecully,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0521.2023,FR0521,Institut de formation en masso-kinésithérapie - Vichy,FR,Vichy,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0523.2023,FR0523,Institut supérieur de rééducation psychomotrice - Vichy,FR,Vichy,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0526.2023,FR0526,Institut de formation en masso-kinésithérapie - Nice,FR,Nice,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0531.2023,FR0531,Institut de formation en soins infirmiers - Troyes,FR,Troyes,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0540.2023,FR0540,Institut de Formation des manipulateurs d'électroradiologie médicale Laurent Chevrot - Institut Régional de Formations Spécialisées en Santé – AP-HM,FR,Marseille,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0544.2023,FR0544,Ecole MOPA,FR,Arles,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0546.2023,FR0546,"Ecole supérieure de design, d'arts appliqués et de communication",FR,Paris,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0562.2023,FR0562,Institut de formation de professions de santé de Besançon,FR,Besançon,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0564.2023,FR0564,Institut des formations paramédicales de l'Eure,FR,Evreux,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0565.2023,FR0565,Ecole supérieure de la Chambre de commerce et d'industrie Portes de Normandie,FR,Evreux,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0566.2023,FR0566,Institut de formation en masso-kinésithérapie - La Musse,FR,Évreux,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0569.2023,FR0569,Croix-Rouge Compétence - site de Brest,FR,Brest,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0580.2023,FR0580,ISEGCOM - Toulouse,FR,Toulouse,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0581.2023,FR0581,Lycée général et technologique privé Saliège,FR,Balma,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0588.2023,FR0588,MBWAY Toulouse,FR,Toulouse,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0599.2023,FR0599,Institut international de l'image et du son - 3IS Education Bordeaux,FR,Bègles,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0605.2023,FR0605,MBway Montpellier,FR,Montpellier,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0606.2023,FR0606,Institut supérieur de communication et publicité,FR,Montpellier,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0610.2023,FR0610,Purple campus,FR,Pérols,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0613.2023,FR0613,IPAC Bachelor Factory,FR,Montpellier,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0616.2023,FR0616,Faculté des métiers - CCI Ille-et-Vilaine,FR,Bruz,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0627.2023,FR0627,Campus Centre CCI Indre - site de Châteauroux,FR,Châteauroux,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0633.2023,FR0633,Lycée Saint-Michel - Enseignement supérieur,FR,Saint-Etienne,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0638.2023,FR0638,"École nationale vétérinaire, agroalimentaire et de l'alimentation de Nantes-Atlantique Cursus Vétérinaire",FR,Nantes,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0640.2023,FR0640,L'École de design Nantes Atlantique - site de Nantes,FR,Nantes,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0641.2023,FR0641,ISEGCOM Campus de Nantes,FR,Nantes,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0665.2023,FR0665,Institut de formation en ergothérapie de Lorraine et Champagne-Ardenne,FR,Nancy,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0666.2023,FR0666,Institut de formation en soins infirmiers du Centre psychothérapique de Nancy,FR,Laxou,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0674.2023,FR0674,Croix-Rouge Compétence - site de Metz,FR,Metz,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0676.2023,FR0676,Institut de Formation en soins infirmiers CHIC UNISANTE,FR,Forbach,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0677.2023,FR0677,Institut de formation en santé du CHR Metz-Thionville,FR,Thionville,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0684.2023,FR0684,IFSI IFAS IFAP Association SANTELYS ISEFORM santé,FR,Loos,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0685.2023,FR0685,"Institut de formation en soins infirmiers, aides-soignants, auxiliaires de puériculture - Croix-Rouge Compétence Hauts-de-France - Tourcoing",FR,Tourcoing,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0686.2023,FR0686,Institut de formation en soins infirmiers de l'Etablissement public de santé Cambrai,FR,Cambrai,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0695.2023,FR0695,Institut Supérieur de Design de Valenciennes,FR,Valenciennes,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0703.2023,FR0703,WIN Ecole de management du sport,FR,Lille,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0717.2023,FR0717,Kedge Business School Bayonne,FR,Bayonne,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0719.2023,FR0719,Institut de formation en soins infirmiers - Haguenau,FR,Haguenau,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0723.2023,FR0723,Institut formation en soins infirmiers - Strasbourg,FR,Strasbourg,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0726.2023,FR0726,Institut de formation en soins infirmiers du Pays d'Erstein,FR,Erstein,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0734.2023,FR0734,Hospices civils de Lyon - Instituts de formation site Clémenceau,FR,Saint-Genis-Laval,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0740.2023,FR0740,Vatel - campus de Lyon,FR,Lyon,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0742.2023,FR0742,Institut de gestion sociale - Ecole des ressources humaines,FR,Lyon,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0766.2023,FR0766,Croix-Rouge Compétence - site Vesoul,FR,Vesoul,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0767.2023,FR0767,Institut de formation en soins infirmiers - Institut de formation d'aides-soignants - Mâcon,FR,Mâcon,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0778.2023,FR0778,Vatel -  campus de Paris,FR,Paris,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0797.2023,FR0797,Narratiiv,FR,Paris,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0798.2023,FR0798,Sup de Pub Paris - Omnes Education,FR,Paris,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0800.2023,FR0800,INSEEC Bachelor,FR,Paris,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0897.2023,FR0897,Institut supérieur des matériaux du Mans,FR,Le Mans,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0907.2023,FR0907,Ecole Nationale d'Administration,FR,Strasbourg,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0914.2023,FR0914,Toulouse Business School,FR,Toulouse,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0978.2023,FR0978,Institut supérieur des biotechnologies de Paris,FR,Villejuif,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0996.2023,FR0996,"ECV Digital, école du numérique et du web",FR,Paris,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR7010.2023,FR7010,Centre de formation des assistants de régulation médicale - CHU de Poitiers,FR,Poitiers,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR7013.2023,FR7013,Institut technique de maquillage,FR,Paris,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR7017.2023,FR7017,ISART DIGITAL,FR,Paris,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR7019.2023,FR7019,Parsons Paris,FR,,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR7020.2023,FR7020,PPA Business School,FR,Paris,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR7033.2023,FR7033,Ecole supérieure des ressources humaines,FR,Paris,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR7037.2023,FR7037,Institut des formations paramédicales Mary Thieullent,FR,Le Havre,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR7038.2023,FR7038,Institut de formation en soins infirmiers du CH du Rouvray,FR,Sotteville-lès-Rouen,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR7039.2023,FR7039,My digital school Melun,FR,Dammarie-les-Lys,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR7043.2023,FR7043,Croix-Rouge Compétence - site de Mantes-la-Jolie,FR,Mantes-la-Jolie,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR7047.2023,FR7047,Institut de formation en soins infirmiers - Institut MGEN de la Verrière,FR,Le Mesnil-Saint-Denis,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR7061.2023,FR7061,Institut de formation en soins infirmiers - Épinal,FR,Épinal,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR7065.2023,FR7065,Institut de formation en soins infirmiers Barthélemy Durand,FR,Etampes,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR7068.2023,FR7068,Institut de formation en soins infirmiers - Hôpital Foch,FR,Suresnes,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR7074.2023,FR7074,Strate Ecole de design,FR,Sèvres,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR7076.2023,FR7076,Institut de l'internet et du multimédia,FR,Courbevoie,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR7078.2023,FR7078,IPAC Bachelor Factory - Paris Ouest,FR,Levallois-Perret,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR7080.2023,FR7080,Paris Ynov Campus,FR,Nanterre,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR7091.2023,FR7091,Institut de formation paramédicale et sociale de la Croix Saint-Simon,FR,Montreuil,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR7096.2023,FR7096,LÉA-CFI - Campus Orly,FR,Orly,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR7102.2023,FR7102,Fondation Léonie Chaptal,FR,Sarcelles,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR7103.2023,FR7103,ESIEE-IT - CCI Paris Ile de France Education - campus de Pontoise,FR,Pontoise,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR7135.2023,FR7135,Institut de formation en soins infirmiers et aides-soignants - Centre hospitalier Verdun,FR,Verdun,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR7136.2023,FR7136,Institut de formation aux métiers de la santé - Centre hospitalier Valenciennes,FR,Valenciennes,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR7137.2023,FR7137,Institut de formation aux métiers de la santé - centre hospitalier de Maubeuge,FR,Maubeuge,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR7150.2023,FR7150,Institut de formation en soins infirmiers du Centre hospitalier de Dieppe,FR,Dieppe,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR7153.2023,FR7153,Institut de formation en soins infirmiers du Centre hospitalier intercommunal Poissy Saint-Germain-en-Laye,FR,Poissy,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR7154.2023,FR7154,Institut de formation en soins infirmiers du Centre hospitalier intercommunal Meulan-Les Mureaux,FR,Les Mureaux,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR7163.2023,FR7163,Institut de formation interhospitalier Théodore Simon,FR,Neuilly-sur-Marne,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR7168.2023,FR7168,Hospices civils de Lyon - Instituts de formation site Esquirol,FR,Lyon,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR7169.2023,FR7169,Institut de formation en santé  du CHR Metz-Thionville - site de Metz-Peltre,FR,Peltre,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR7170.2023,FR7170,Institut de formation en soins infirmiers CHRU de Nancy,FR,Nancy,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR7171.2023,FR7171,École de sages-femmes - CHU de Limoges,FR,Limoges,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR7185.2023,FR7185,Institut des formations des professions de santé du CHRU de Tours,FR,Chambray-lès-Tours,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR7199.2023,FR7199,QUEST EDUCATION,FR,Puteaux,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR7213.2023,FR7213,PIGIER,FR,Montpellier,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR7215.2023,FR7215,MONTPELLIER YNOV CAMPUS,FR,Montpellier,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR7216.2023,FR7216,My Digital School Rennes,FR,Bruz,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR7226.2023,FR7226,WIN SPORT SCHOOL ANGERS,FR,Angers,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR7229.2023,FR7229,IPAC BACHELOR FACTORY,FR,Lille,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR7230.2023,FR7230,MY DIGITAL SCHOOL,FR,Lille,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR7237.2023,FR7237,ISCPA,FR,Lyon,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR7240.2023,FR7240,INSTITUT LIBRE D'ETUDES DES RE,FR,Lyon,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR7259.2023,FR7259,IPAC BACHELOR FACTORY,FR,Paris,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR7262.2023,FR7262,UNITE D'ENSEIGNEMENT,FR,Saint-Denis,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
